id,text,aspect_term,aspect_category,polarity
,the people in at the restaurant were also pretty bit obnoxious and loud.,people,ambience,negative
1175.0,"get your food to go, find a bench, and kick back with a plate of dumplings.",plate of dumplings,anecdotes/miscellaneous,positive
,so the detailed menu scale is very technically limited - although i think we counted 4 or 5 entrees.,entrees,food,negative
1563.0,authentic pakistani food.,Pakistani food,food,positive
2276.0,"the photobook menu was a cute touch, certainly helped my group and i pick the fried chicken, pork chop, and noodle dishes that we all ordered.",noodle dishes,food,positive
1162.0,"good atmosphere, combination of all the hottest music dress code is relatively strict except on fridays.",dress cod,ambience,positive
,children go hungry and enjoy.,,anecdotes/miscellaneous,positive
3250.0,"they are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",reservation,service,negative
,the wine selection ( by the glass cut and by bottle ) throughout is wonderful and i do always strongly recommend that friends who make them a reservation outside if they're actually going to be in town.,reservation,anecdotes/miscellaneous,positive
798.0,something about them being busy with holiday party's.,,anecdotes/miscellaneous,negative
1314.0,will not be back.,,anecdotes/miscellaneous,negative
,"the fast food is great, dinner service is ok.",service,service,neutral
909.0,we visited orsay during ny restaurant week and tried their $35 menu.,menu,anecdotes/miscellaneous,neutral
,$ 20 each for all for you can hardly eat sushi cannot be beaten.,sushi,price,positive
427.0,the food's as good as ever.,food,food,positive
2446.0,this is the best thing in soho.,,anecdotes/miscellaneous,positive
,have she been dozens of times and never failed to fully enjoy the right experience.,,anecdotes/miscellaneous,positive
,"will you ask for something usha, maybe the nicest other nice to cool bartender club girl up in all manhattan.",bartender,service,positive
2938.0,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.",table,service,positive
,"so while we enjoyed the food, we were highly disappointed both by the the poor bar service ( waiter was also not quite a competent and slow service ) delivery and lack anywhere of remorse.",service,service,negative
1745.0,"also, because it is so thin, it gets cold very quickly and its not that filling.",,food,negative
,now at the end you're left up with a few mild broth with some noodles noodles that eventually you can slurp out of a smaller cup.,broth with noodles,food,positive
,have yourself the iced tea.,iced tea,food,positive
1174.0,"although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.",place,ambience,conflict
860.0,"bravo, blue hill!",,anecdotes/miscellaneous,positive
,"bagels yes are ok, but now be sure now not to make any important special requests!",Bagels,food,neutral
,the spicy fresh tuna and salmon are the best food we've only ever truly had.,salmon,food,positive
3222.0,and that's no mean feat...,,anecdotes/miscellaneous,neutral
,or great for large groups reunion and celebrations - our first super happy happy waiter was the entertainment feature of the evening.,waiter,anecdotes/miscellaneous,positive
2730.0,this is the jackel and hideof the restaurants on the ues.,,anecdotes/miscellaneous,neutral
,"from to the total terrible service, on to the bland chinese food, not going to mention the unaccommodating food managers, the whole overall chef experience was horrible.",managers,service,negative
3084.0,"the food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",bombay style chaat,food,positive
345.0,the service is awful.,service,service,negative
,"whenever you need a real sushi water fix, mizu kato will often be there working with quality fish water and great service.",Sushi fix,service,positive
2140.0,hurley's is like cheers where everyone knows your name and they are actually glad you came.,,service,positive
215.0,wine list is not huge but def well selected.,Wine list,food,conflict
,it'is s somewhere everywhere else you can probably eat dinner and all be secretly happy.,,anecdotes/miscellaneous,positive
2285.0,you can't say its cheap because food is cheaper in chinatown.,food,price,conflict
3215.0,haru on park s is simply disgusting.,,anecdotes/miscellaneous,negative
,mizu is the fastest japenese find in france grammercy.,,anecdotes/miscellaneous,positive
1969.0,"the service, wine selection, ambiance are all outstanding and deserve recognition.",ambiance,ambience,positive
,just make us absolutely sure if ever you have got the spicy scallop or roll...,Spicy Scallop roll,food,positive
,"terrible, terrible management - deserves is to be neatly shut - kicked down.",management,service,negative
,"just remember, the more later west you all go, the longer you really may have to wait.",,anecdotes/miscellaneous,neutral
,"we shared a bottle of bath sake, took an order of some edamames, water and she already had had the sushi plate ready while i had the banana sashimi.",sashimi,food,neutral
248.0,"okay, so i never write but there doesn't seem to fair balance of positive to negative reviews concerning green bo and it's time to speak up - i live in chinatown.",,anecdotes/miscellaneous,neutral
,"accepting a large bowl it usually is $ 1 20, and five cake layer toppings usually form here and are added about $ x and 3 cents each.",toppings,price,negative
2076.0,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.",lamb vindaloo,price,conflict
3050.0,"after all that, they complained to me about the small tip.",tip,service,negative
867.0,i loved it and would go again.,,anecdotes/miscellaneous,positive
,"among the ambience enjoyed inside was so many the fun, and yes the prices were finally real great, going on their top well of even the now famous fact even that the food was of all the really tasty.",food,price,positive
